species_name,sample_id,pres_genes,total_genes,pres_acc95_genes,total_acc95_genes,pres_acc90_genes,total_acc90_genes,species_avg_pres_genes,strain_number
Alistipes_shahii_62199,700032413,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700032944,2459,3289,2459,3289,2459,3289,2539.7,1.0
Alistipes_shahii_62199,700033153c,2533,3289,2533,3289,2533,3289,2539.7,1.0
Alistipes_shahii_62199,700033201,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700033435,2657,3289,2657,3289,2657,3289,2539.7,1.0
Alistipes_shahii_62199,700033436,2452,3289,2452,3289,2452,3289,2539.7,2.0
Alistipes_shahii_62199,700033502c,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700033665,2430,3289,2430,3289,2430,3289,2539.7,1.0
Alistipes_shahii_62199,700033726,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700033797,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700033989,2522,3289,2522,3289,2522,3289,2539.7,1.0
Alistipes_shahii_62199,700034166,2583,3289,2583,3289,2583,3289,2539.7,1.0
Alistipes_shahii_62199,700034254,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700034565,2574,3289,2574,3289,2574,3289,2539.7,1.0
Alistipes_shahii_62199,700034622,2503,3289,2503,3289,2503,3289,2539.7,1.0
Alistipes_shahii_62199,700034794,2614,3289,2614,3289,2614,3289,2539.7,1.0
Alistipes_shahii_62199,700034926,2485,3289,2485,3289,2485,3289,2539.7,1.0
Alistipes_shahii_62199,700035157,2556,3289,2556,3289,2556,3289,2539.7,1.0
Alistipes_shahii_62199,700035237,2141,3289,2141,3289,2141,3289,2539.7,1.0
Alistipes_shahii_62199,700035373,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700035533,2509,3289,2509,3289,2509,3289,2539.7,1.0
Alistipes_shahii_62199,700035747,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700035785,2372,3289,2372,3289,2372,3289,2539.7,1.0
Alistipes_shahii_62199,700035861,2749,3289,2749,3289,2749,3289,2539.7,2.0
Alistipes_shahii_62199,700037008,2496,3289,2496,3289,2496,3289,2539.7,1.0
Alistipes_shahii_62199,700037090,2722,3289,2722,3289,2722,3289,2539.7,1.0
Alistipes_shahii_62199,700037123c,2322,3289,2322,3289,2322,3289,2539.7,2.0
Alistipes_shahii_62199,700037284,2735,3289,2735,3289,2735,3289,2539.7,2.0
Alistipes_shahii_62199,700037303,2662,3289,2662,3289,2662,3289,2539.7,1.0
Alistipes_shahii_62199,700037357,2645,3289,2645,3289,2645,3289,2539.7,1.0
Alistipes_shahii_62199,700037405,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700037453c,2624,3289,2624,3289,2624,3289,2539.7,1.0
Alistipes_shahii_62199,700037501c,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700037539c,2620,3289,2620,3289,2620,3289,2539.7,1.0
Alistipes_shahii_62199,700037632,2644,3289,2644,3289,2644,3289,2539.7,1.0
Alistipes_shahii_62199,700037649,2541,3289,2541,3289,2541,3289,2539.7,1.0
Alistipes_shahii_62199,700037738,2566,3289,2566,3289,2566,3289,2539.7,1.0
Alistipes_shahii_62199,700037757,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700037852,2544,3289,2544,3289,2544,3289,2539.7,1.0
Alistipes_shahii_62199,700037916,2859,3289,2859,3289,2859,3289,2539.7,1.0
Alistipes_shahii_62199,700038053,2917,3289,2917,3289,2917,3289,2539.7,1.0
Alistipes_shahii_62199,700038072c,2244,3289,2244,3289,2244,3289,2539.7,1.0
Alistipes_shahii_62199,700038158,2643,3289,2643,3289,2643,3289,2539.7,1.0
Alistipes_shahii_62199,700038167,2404,3289,2404,3289,2404,3289,2539.7,1.0
Alistipes_shahii_62199,700038263,2622,3289,2622,3289,2622,3289,2539.7,1.0
Alistipes_shahii_62199,700038284,2457,3289,2457,3289,2457,3289,2539.7,1.0
Alistipes_shahii_62199,700038386,2639,3289,2639,3289,2639,3289,2539.7,2.0
Alistipes_shahii_62199,700038414,2536,3289,2536,3289,2536,3289,2539.7,1.0
Alistipes_shahii_62199,700038472,2624,3289,2624,3289,2624,3289,2539.7,2.0
Alistipes_shahii_62199,700038493,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700038546,2548,3289,2548,3289,2548,3289,2539.7,1.0
Alistipes_shahii_62199,700038594c,2528,3289,2528,3289,2528,3289,2539.7,1.0
Alistipes_shahii_62199,700038702,2645,3289,2645,3289,2645,3289,2539.7,1.0
Alistipes_shahii_62199,700038761,2611,3289,2611,3289,2611,3289,2539.7,1.0
Alistipes_shahii_62199,700038870c,2476,3289,2476,3289,2476,3289,2539.7,1.0
Alistipes_shahii_62199,700038956,2470,3289,2470,3289,2470,3289,2539.7,1.0
Alistipes_shahii_62199,700095058,2444,3289,2444,3289,2444,3289,2539.7,1.0
Alistipes_shahii_62199,700095213,2538,3289,2538,3289,2538,3289,2539.7,1.0
Alistipes_shahii_62199,700095287,2515,3289,2515,3289,2515,3289,2539.7,3.0
Alistipes_shahii_62199,700095353,2603,3289,2603,3289,2603,3289,2539.7,1.0
Alistipes_shahii_62199,700095410,2457,3289,2457,3289,2457,3289,2539.7,1.0
Alistipes_shahii_62199,700095486,2799,3289,2799,3289,2799,3289,2539.7,1.0
Alistipes_shahii_62199,700095524,2420,3289,2420,3289,2420,3289,2539.7,1.0
Alistipes_shahii_62199,700095647,2454,3289,2454,3289,2454,3289,2539.7,1.0
Alistipes_shahii_62199,700095717,2507,3289,2507,3289,2507,3289,2539.7,1.0
Alistipes_shahii_62199,700095831,2280,3289,2280,3289,2280,3289,2539.7,1.0
Alistipes_shahii_62199,700096047,2478,3289,2478,3289,2478,3289,2539.7,1.0
Alistipes_shahii_62199,700096380,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700096700,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700096865,2499,3289,2499,3289,2499,3289,2539.7,1.0
Alistipes_shahii_62199,700097196,2531,3289,2531,3289,2531,3289,2539.7,2.0
Alistipes_shahii_62199,700097234,0,3289,0,3289,0,3289,2539.7,2.0
Alistipes_shahii_62199,700097291,2605,3289,2605,3289,2605,3289,2539.7,2.0
Alistipes_shahii_62199,700097482,2542,3289,2542,3289,2542,3289,2539.7,1.0
Alistipes_shahii_62199,700097631,2393,3289,2393,3289,2393,3289,2539.7,3.0
Alistipes_shahii_62199,700097688,2562,3289,2562,3289,2562,3289,2539.7,2.0
Alistipes_shahii_62199,700097837c,2817,3289,2817,3289,2817,3289,2539.7,1.0
Alistipes_shahii_62199,700097906c,2555,3289,2555,3289,2555,3289,2539.7,1.0
Alistipes_shahii_62199,700097973,2574,3289,2574,3289,2574,3289,2539.7,1.0
Alistipes_shahii_62199,700098267,2506,3289,2506,3289,2506,3289,2539.7,2.0
Alistipes_shahii_62199,700098359,2782,3289,2782,3289,2782,3289,2539.7,2.0
Alistipes_shahii_62199,700098429,2461,3289,2461,3289,2461,3289,2539.7,2.0
Alistipes_shahii_62199,700098561,2449,3289,2449,3289,2449,3289,2539.7,1.0
Alistipes_shahii_62199,700098669,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700098867,2911,3289,2911,3289,2911,3289,2539.7,1.0
Alistipes_shahii_62199,700098932,2467,3289,2467,3289,2467,3289,2539.7,1.0
Alistipes_shahii_62199,700099002,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700099059,2135,3289,2135,3289,2135,3289,2539.7,2.0
Alistipes_shahii_62199,700099512,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700099590,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700099746,2444,3289,2444,3289,2444,3289,2539.7,1.0
Alistipes_shahii_62199,700099803,2591,3289,2591,3289,2591,3289,2539.7,2.0
Alistipes_shahii_62199,700099886,2783,3289,2783,3289,2783,3289,2539.7,1.0
Alistipes_shahii_62199,700100022,2495,3289,2495,3289,2495,3289,2539.7,1.0
Alistipes_shahii_62199,700100312,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700100432,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700100471,2618,3289,2618,3289,2618,3289,2539.7,1.0
Alistipes_shahii_62199,700100600,2841,3289,2841,3289,2841,3289,2539.7,1.0
Alistipes_shahii_62199,700101134,2439,3289,2439,3289,2439,3289,2539.7,2.0
Alistipes_shahii_62199,700101243c,2911,3289,2911,3289,2911,3289,2539.7,2.0
Alistipes_shahii_62199,700101366,2487,3289,2487,3289,2487,3289,2539.7,1.0
Alistipes_shahii_62199,700101534,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700101581,2842,3289,2842,3289,2842,3289,2539.7,1.0
Alistipes_shahii_62199,700101638,2646,3289,2646,3289,2646,3289,2539.7,1.0
Alistipes_shahii_62199,700101916,2678,3289,2678,3289,2678,3289,2539.7,2.0
Alistipes_shahii_62199,700102242c,2687,3289,2687,3289,2687,3289,2539.7,1.0
Alistipes_shahii_62199,700102299,2385,3289,2385,3289,2385,3289,2539.7,1.0
Alistipes_shahii_62199,700102356,2430,3289,2430,3289,2430,3289,2539.7,1.0
Alistipes_shahii_62199,700102432,2506,3289,2506,3289,2506,3289,2539.7,1.0
Alistipes_shahii_62199,700102586c,2635,3289,2635,3289,2635,3289,2539.7,1.0
Alistipes_shahii_62199,700102848,2348,3289,2348,3289,2348,3289,2539.7,1.0
Alistipes_shahii_62199,700103477c,2655,3289,2655,3289,2655,3289,2539.7,1.0
Alistipes_shahii_62199,700103479,2090,3289,2090,3289,2090,3289,2539.7,1.0
Alistipes_shahii_62199,700103558,2608,3289,2608,3289,2608,3289,2539.7,1.0
Alistipes_shahii_62199,700105049,2651,3289,2651,3289,2651,3289,2539.7,1.0
Alistipes_shahii_62199,700105153,2630,3289,2630,3289,2630,3289,2539.7,1.0
Alistipes_shahii_62199,700105237c,2537,3289,2537,3289,2537,3289,2539.7,1.0
Alistipes_shahii_62199,700105306,2572,3289,2572,3289,2572,3289,2539.7,2.0
Alistipes_shahii_62199,700105312,2468,3289,2468,3289,2468,3289,2539.7,1.0
Alistipes_shahii_62199,700105372,2518,3289,2518,3289,2518,3289,2539.7,2.0
Alistipes_shahii_62199,700105517,2640,3289,2640,3289,2640,3289,2539.7,1.0
Alistipes_shahii_62199,700105580c,2567,3289,2567,3289,2567,3289,2539.7,2.0
Alistipes_shahii_62199,700105613,2254,3289,2254,3289,2254,3289,2539.7,1.0
Alistipes_shahii_62199,700105685,2159,3289,2159,3289,2159,3289,2539.7,1.0
Alistipes_shahii_62199,700105771,2541,3289,2541,3289,2541,3289,2539.7,1.0
Alistipes_shahii_62199,700105882,2534,3289,2534,3289,2534,3289,2539.7,1.0
Alistipes_shahii_62199,700105940,2639,3289,2639,3289,2639,3289,2539.7,1.0
Alistipes_shahii_62199,700105991,2644,3289,2644,3289,2644,3289,2539.7,1.0
Alistipes_shahii_62199,700106056,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700106065,0,3289,0,3289,0,3289,2539.7,2.0
Alistipes_shahii_62199,700106170,2806,3289,2806,3289,2806,3289,2539.7,2.0
Alistipes_shahii_62199,700106198,2393,3289,2393,3289,2393,3289,2539.7,1.0
Alistipes_shahii_62199,700106229c,2829,3289,2829,3289,2829,3289,2539.7,1.0
Alistipes_shahii_62199,700106333,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700106412,2575,3289,2575,3289,2575,3289,2539.7,1.0
Alistipes_shahii_62199,700106465,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700106504,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700106646c,2520,3289,2520,3289,2520,3289,2539.7,1.0
Alistipes_shahii_62199,700106694c,2512,3289,2512,3289,2512,3289,2539.7,1.0
Alistipes_shahii_62199,700106754,2782,3289,2782,3289,2782,3289,2539.7,1.0
Alistipes_shahii_62199,700106836c,2518,3289,2518,3289,2518,3289,2539.7,1.0
Alistipes_shahii_62199,700106946,2289,3289,2289,3289,2289,3289,2539.7,1.0
Alistipes_shahii_62199,700107059,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700107189,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700107489,2552,3289,2552,3289,2552,3289,2539.7,1.0
Alistipes_shahii_62199,700107873,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700107930,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700108095c,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700108161c,2472,3289,2472,3289,2472,3289,2539.7,1.0
Alistipes_shahii_62199,700108218,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700108341,2480,3289,2480,3289,2480,3289,2539.7,1.0
Alistipes_shahii_62199,700108530,2553,3289,2553,3289,2553,3289,2539.7,1.0
Alistipes_shahii_62199,700108840c,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700108896,2557,3289,2557,3289,2557,3289,2539.7,2.0
Alistipes_shahii_62199,700109231c,2562,3289,2562,3289,2562,3289,2539.7,1.0
Alistipes_shahii_62199,700109383,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700109449,2498,3289,2498,3289,2498,3289,2539.7,1.0
Alistipes_shahii_62199,700109506,2312,3289,2312,3289,2312,3289,2539.7,1.0
Alistipes_shahii_62199,700109564c,2502,3289,2502,3289,2502,3289,2539.7,2.0
Alistipes_shahii_62199,700109621,2550,3289,2550,3289,2550,3289,2539.7,1.0
Alistipes_shahii_62199,700109987,2635,3289,2635,3289,2635,3289,2539.7,3.0
Alistipes_shahii_62199,700110089,2550,3289,2550,3289,2550,3289,2539.7,1.0
Alistipes_shahii_62199,700110155,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700110222,2485,3289,2485,3289,2485,3289,2539.7,1.0
Alistipes_shahii_62199,700110354,2927,3289,2927,3289,2927,3289,2539.7,1.0
Alistipes_shahii_62199,700110419,2381,3289,2381,3289,2381,3289,2539.7,1.0
Alistipes_shahii_62199,700110812,2500,3289,2500,3289,2500,3289,2539.7,1.0
Alistipes_shahii_62199,700111026,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700111156,2544,3289,2544,3289,2544,3289,2539.7,1.0
Alistipes_shahii_62199,700111439,2496,3289,2496,3289,2496,3289,2539.7,2.0
Alistipes_shahii_62199,700111505,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700111745,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700112046,2556,3289,2556,3289,2556,3289,2539.7,1.0
Alistipes_shahii_62199,700112376,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700112490,2386,3289,2386,3289,2386,3289,2539.7,1.0
Alistipes_shahii_62199,700112755,2753,3289,2753,3289,2753,3289,2539.7,1.0
Alistipes_shahii_62199,700113114,2635,3289,2635,3289,2635,3289,2539.7,2.0
Alistipes_shahii_62199,700113177,2611,3289,2611,3289,2611,3289,2539.7,1.0
Alistipes_shahii_62199,700113616,2655,3289,2655,3289,2655,3289,2539.7,1.0
Alistipes_shahii_62199,700113762,2598,3289,2598,3289,2598,3289,2539.7,2.0
Alistipes_shahii_62199,700113810,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700113867,0,3289,0,3289,0,3289,2539.7,2.0
Alistipes_shahii_62199,700113954,2049,3289,2049,3289,2049,3289,2539.7,2.0
Alistipes_shahii_62199,700113975,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700114000,2527,3289,2527,3289,2527,3289,2539.7,1.0
Alistipes_shahii_62199,700114082,2668,3289,2668,3289,2668,3289,2539.7,2.0
Alistipes_shahii_62199,700114125,2628,3289,2628,3289,2628,3289,2539.7,2.0
Alistipes_shahii_62199,700114162,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700114218,2417,3289,2417,3289,2417,3289,2539.7,2.0
Alistipes_shahii_62199,700114480,2510,3289,2510,3289,2510,3289,2539.7,1.0
Alistipes_shahii_62199,700114653,2959,3289,2959,3289,2959,3289,2539.7,2.0
Alistipes_shahii_62199,700114911,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700116028,2392,3289,2392,3289,2392,3289,2539.7,1.0
Alistipes_shahii_62199,700116076,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700116148,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700116201,1706,3289,1706,3289,1706,3289,2539.7,1.0
Alistipes_shahii_62199,700116248,2425,3289,2425,3289,2425,3289,2539.7,1.0
Alistipes_shahii_62199,700116296,2742,3289,2742,3289,2742,3289,2539.7,1.0
Alistipes_shahii_62199,700116358c,2411,3289,2411,3289,2411,3289,2539.7,1.0
Alistipes_shahii_62199,700116401,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700116505,2559,3289,2559,3289,2559,3289,2539.7,1.0
Alistipes_shahii_62199,700116568c,2549,3289,2549,3289,2549,3289,2539.7,2.0
Alistipes_shahii_62199,700116611c,2418,3289,2418,3289,2418,3289,2539.7,1.0
Alistipes_shahii_62199,700116668,2552,3289,2552,3289,2552,3289,2539.7,1.0
Alistipes_shahii_62199,700116730,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700116778c,2304,3289,2304,3289,2304,3289,2539.7,1.0
Alistipes_shahii_62199,700116828,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700116865,2757,3289,2757,3289,2757,3289,2539.7,1.0
Alistipes_shahii_62199,700116917,2528,3289,2528,3289,2528,3289,2539.7,1.0
Alistipes_shahii_62199,700117031,2543,3289,2543,3289,2543,3289,2539.7,1.0
Alistipes_shahii_62199,700117069,2536,3289,2536,3289,2536,3289,2539.7,1.0
Alistipes_shahii_62199,700117172,2374,3289,2374,3289,2374,3289,2539.7,1.0
Alistipes_shahii_62199,700117184,2688,3289,2688,3289,2688,3289,2539.7,1.0
Alistipes_shahii_62199,700117239,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700117303,2818,3289,2818,3289,2818,3289,2539.7,2.0
Alistipes_shahii_62199,700117395,2330,3289,2330,3289,2330,3289,2539.7,2.0
Alistipes_shahii_62199,700117537,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700117682,2637,3289,2637,3289,2637,3289,2539.7,2.0
Alistipes_shahii_62199,700117755,2760,3289,2760,3289,2760,3289,2539.7,2.0
Alistipes_shahii_62199,700117766,2666,3289,2666,3289,2666,3289,2539.7,1.0
Alistipes_shahii_62199,700117938,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700117992,2701,3289,2701,3289,2701,3289,2539.7,2.0
Alistipes_shahii_62199,700119165,2507,3289,2507,3289,2507,3289,2539.7,1.0
Alistipes_shahii_62199,700119307,2480,3289,2480,3289,2480,3289,2539.7,1.0
Alistipes_shahii_62199,700119496c,2727,3289,2727,3289,2727,3289,2539.7,2.0
Alistipes_shahii_62199,700119562,2888,3289,2888,3289,2888,3289,2539.7,1.0
Alistipes_shahii_62199,700119739,2616,3289,2616,3289,2616,3289,2539.7,2.0
Alistipes_shahii_62199,700119987,2551,3289,2551,3289,2551,3289,2539.7,1.0
Alistipes_shahii_62199,700120753,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700121639,2362,3289,2362,3289,2362,3289,2539.7,1.0
Alistipes_shahii_62199,700121919,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700122000,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700122042,2400,3289,2400,3289,2400,3289,2539.7,1.0
Alistipes_shahii_62199,700122108c,2371,3289,2371,3289,2371,3289,2539.7,1.0
Alistipes_shahii_62199,700122165c,2499,3289,2499,3289,2499,3289,2539.7,1.0
Alistipes_shahii_62199,700122408,2521,3289,2521,3289,2521,3289,2539.7,1.0
Alistipes_shahii_62199,700122765,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700122860,2580,3289,2580,3289,2580,3289,2539.7,2.0
Alistipes_shahii_62199,700123135,2447,3289,2447,3289,2447,3289,2539.7,1.0
Alistipes_shahii_62199,700123562,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700123700,2894,3289,2894,3289,2894,3289,2539.7,1.0
Alistipes_shahii_62199,700123827,2456,3289,2456,3289,2456,3289,2539.7,1.0
Alistipes_shahii_62199,700123959,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700124429,2379,3289,2379,3289,2379,3289,2539.7,1.0
Alistipes_shahii_62199,700124561,1561,3289,1561,3289,1561,3289,2539.7,1.0
Alistipes_shahii_62199,700161219,2455,3289,2455,3289,2455,3289,2539.7,1.0
Alistipes_shahii_62199,700161342,2420,3289,2420,3289,2420,3289,2539.7,1.0
Alistipes_shahii_62199,700161532,2732,3289,2732,3289,2732,3289,2539.7,2.0
Alistipes_shahii_62199,700161533,2580,3289,2580,3289,2580,3289,2539.7,2.0
Alistipes_shahii_62199,700161581,2409,3289,2409,3289,2409,3289,2539.7,2.0
Alistipes_shahii_62199,700161629,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700161742,2603,3289,2603,3289,2603,3289,2539.7,1.0
Alistipes_shahii_62199,700161743,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700161856,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700161872,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700161945,2524,3289,2524,3289,2524,3289,2539.7,4.0
Alistipes_shahii_62199,700161967,2623,3289,2623,3289,2623,3289,2539.7,1.0
Alistipes_shahii_62199,700163181,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700163296,2541,3289,2541,3289,2541,3289,2539.7,2.0
Alistipes_shahii_62199,700163419,2807,3289,2807,3289,2807,3289,2539.7,2.0
Alistipes_shahii_62199,700163458,2369,3289,2369,3289,2369,3289,2539.7,1.0
Alistipes_shahii_62199,700163521,2808,3289,2808,3289,2808,3289,2539.7,1.0
Alistipes_shahii_62199,700163628,2636,3289,2636,3289,2636,3289,2539.7,1.0
Alistipes_shahii_62199,700163699,2528,3289,2528,3289,2528,3289,2539.7,1.0
Alistipes_shahii_62199,700163772,2693,3289,2693,3289,2693,3289,2539.7,2.0
Alistipes_shahii_62199,700163811,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700163868c,2066,3289,2066,3289,2066,3289,2539.7,1.0
Alistipes_shahii_62199,700163981,0,3289,0,3289,0,3289,2539.7,2.0
Alistipes_shahii_62199,700163982,2412,3289,2412,3289,2412,3289,2539.7,1.0
Alistipes_shahii_62199,700164159c,2602,3289,2602,3289,2602,3289,2539.7,1.0
Alistipes_shahii_62199,700164192,2645,3289,2645,3289,2645,3289,2539.7,1.0
Alistipes_shahii_62199,700164249,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700164339,2385,3289,2385,3289,2385,3289,2539.7,1.0
Alistipes_shahii_62199,700164354,2670,3289,2670,3289,2670,3289,2539.7,1.0
Alistipes_shahii_62199,700164417,2463,3289,2463,3289,2463,3289,2539.7,1.0
Alistipes_shahii_62199,700164450,2552,3289,2552,3289,2552,3289,2539.7,2.0
Alistipes_shahii_62199,700164611,2550,3289,2550,3289,2550,3289,2539.7,1.0
Alistipes_shahii_62199,700164641,2392,3289,2392,3289,2392,3289,2539.7,1.0
Alistipes_shahii_62199,700164686,2655,3289,2655,3289,2655,3289,2539.7,2.0
Alistipes_shahii_62199,700164735,2209,3289,2209,3289,2209,3289,2539.7,1.0
Alistipes_shahii_62199,700164792,2198,3289,2198,3289,2198,3289,2539.7,1.0
Alistipes_shahii_62199,700164891,0,3289,0,3289,0,3289,2539.7,2.0
Alistipes_shahii_62199,700165148,2763,3289,2763,3289,2763,3289,2539.7,2.0
Alistipes_shahii_62199,700165167,2523,3289,2523,3289,2523,3289,2539.7,1.0
Alistipes_shahii_62199,700165224,0,3289,0,3289,0,3289,2539.7,2.0
Alistipes_shahii_62199,700165263c,0,3289,0,3289,0,3289,2539.7,1.0
Alistipes_shahii_62199,700165311,2596,3289,2596,3289,2596,3289,2539.7,2.0
Alistipes_shahii_62199,700165407,2463,3289,2463,3289,2463,3289,2539.7,1.0
